Model_ID,Model_Name,Model_Type,Model_Version,Date,Daily_Volume,Performance_Metrics,Company_Name
2706,Model 29,Multi-Class,2,8/5/2023,4914,"[0.75, 0.72, 0.89]",Liberty Mutual
2707,Model 29,Multi-Class,2,8/6/2023,2342,"[0.74, 0.77, 0.9]",Liberty Mutual
2708,Model 29,Multi-Class,2,8/7/2023,3351,"[0.92, 0.81, 0.72]",Liberty Mutual
2709,Model 29,Multi-Class,2,8/8/2023,4306,"[0.81, 0.93, 0.8]",Liberty Mutual
2710,Model 29,Multi-Class,2,8/9/2023,2731,"[0.94, 0.82, 0.79]",Liberty Mutual
2711,Model 29,Multi-Class,2,8/10/2023,2619,"[0.7, 0.84, 0.75]",Liberty Mutual
2712,Model 29,Multi-Class,2,8/11/2023,3655,"[0.87, 0.8, 0.76]",Liberty Mutual
2713,Model 29,Multi-Class,2,8/12/2023,2318,"[0.86, 0.77, 0.81]",Liberty Mutual
2714,Model 29,Multi-Class,2,8/13/2023,4973,"[0.88, 0.82, 0.86]",Liberty Mutual
2715,Model 29,Multi-Class,2,8/14/2023,4566,"[0.89, 0.75, 0.73]",Liberty Mutual
2716,Model 29,Multi-Class,2,8/15/2023,3276,"[0.85, 0.8, 0.77]",Liberty Mutual
2717,Model 29,Multi-Class,2,8/16/2023,2541,"[0.95, 0.89, 0.85]",Liberty Mutual
2718,Model 29,Multi-Class,2,8/17/2023,3028,"[0.74, 0.8, 0.76]",Liberty Mutual
2719,Model 29,Multi-Class,2,8/18/2023,2670,"[0.8, 0.94, 0.71]",Liberty Mutual
2720,Model 29,Multi-Class,2,8/19/2023,2778,"[0.87, 0.73, 0.76]",Liberty Mutual
2721,Model 29,Multi-Class,2,8/20/2023,3332,"[0.93, 0.93, 0.89]",Liberty Mutual
2722,Model 29,Multi-Class,2,8/21/2023,4180,"[0.75, 0.93, 0.78]",Liberty Mutual
2723,Model 29,Multi-Class,2,8/22/2023,2816,"[0.8, 0.91, 0.71]",Liberty Mutual
2724,Model 29,Multi-Class,2,8/23/2023,4999,"[0.84, 0.82, 0.94]",Liberty Mutual
2725,Model 29,Multi-Class,2,8/24/2023,2838,"[0.71, 0.91, 0.8]",Liberty Mutual
2726,Model 29,Multi-Class,2,8/25/2023,4748,"[0.88, 0.9, 0.72]",Liberty Mutual
2727,Model 29,Multi-Class,2,8/26/2023,4658,"[0.73, 0.81, 0.94]",Liberty Mutual
2728,Model 29,Multi-Class,2,8/27/2023,1508,"[0.73, 0.92, 0.8]",Liberty Mutual
2729,Model 29,Multi-Class,2,8/28/2023,1846,"[0.71, 0.79, 0.82]",Liberty Mutual
2730,Model 29,Multi-Class,2,8/29/2023,1223,"[0.9, 0.75, 0.9]",Liberty Mutual
2731,Model 29,Multi-Class,2,8/30/2023,2899,"[0.86, 0.78, 0.88]",Liberty Mutual
2732,Model 29,Multi-Class,2,8/31/2023,3268,"[0.83, 0.79, 0.83]",Liberty Mutual
2733,Model 29,Multi-Class,2,9/1/2023,2920,"[0.92, 0.8, 0.81]",Liberty Mutual
2734,Model 29,Multi-Class,2,9/2/2023,2849,"[0.77, 0.81, 0.71]",Liberty Mutual
2735,Model 29,Multi-Class,2,9/3/2023,2118,"[0.72, 0.89, 0.88]",Liberty Mutual
2736,Model 29,Multi-Class,2,9/4/2023,4263,"[0.78, 0.8, 0.8]",Liberty Mutual
2737,Model 29,Multi-Class,2,9/5/2023,4855,"[0.71, 0.82, 0.85]",Liberty Mutual
2738,Model 29,Multi-Class,2,9/6/2023,3814,"[0.86, 0.88, 0.87]",Liberty Mutual
2739,Model 29,Multi-Class,2,9/7/2023,1063,"[0.8, 0.85, 0.82]",Liberty Mutual
2740,Model 29,Multi-Class,2,9/8/2023,3837,"[0.84, 0.86, 0.82]",Liberty Mutual
2741,Model 29,Multi-Class,2,9/9/2023,4245,"[0.94, 0.84, 0.91]",Liberty Mutual
2742,Model 29,Multi-Class,2,9/10/2023,4564,"[0.89, 0.94, 0.91]",Liberty Mutual
2743,Model 29,Multi-Class,2,9/11/2023,4791,"[0.79, 0.83, 0.88]",Liberty Mutual
2744,Model 29,Multi-Class,2,9/12/2023,2629,"[0.74, 0.85, 0.84]",Liberty Mutual
2745,Model 29,Multi-Class,2,9/13/2023,2344,"[0.8, 0.94, 0.83]",Liberty Mutual
2746,Model 29,Multi-Class,2,9/14/2023,4874,"[0.78, 0.8, 0.92]",Liberty Mutual
2747,Model 29,Multi-Class,2,9/15/2023,2193,"[0.86, 0.9, 0.76]",Liberty Mutual
2748,Model 29,Multi-Class,2,9/16/2023,2931,"[0.73, 0.9, 0.85]",Liberty Mutual
2749,Model 29,Multi-Class,2,9/17/2023,2395,"[0.93, 0.8, 0.79]",Liberty Mutual
2750,Model 29,Multi-Class,2,9/18/2023,4641,"[0.91, 0.84, 0.78]",Liberty Mutual
2751,Model 29,Multi-Class,2,9/19/2023,4855,"[0.88, 0.92, 0.7]",Liberty Mutual
2752,Model 29,Multi-Class,2,9/20/2023,3619,"[0.88, 0.78, 0.84]",Liberty Mutual
2753,Model 29,Multi-Class,2,9/21/2023,4931,"[0.84, 0.85, 0.74]",Liberty Mutual
2754,Model 29,Multi-Class,2,9/22/2023,1586,"[0.85, 0.7, 0.82]",Liberty Mutual
2755,Model 29,Multi-Class,2,9/23/2023,3081,"[0.72, 0.92, 0.88]",Liberty Mutual
2756,Model 29,Multi-Class,2,9/24/2023,2110,"[0.88, 0.74, 0.71]",Liberty Mutual
2757,Model 29,Multi-Class,2,9/25/2023,4715,"[0.78, 0.95, 0.71]",Liberty Mutual
2758,Model 29,Multi-Class,2,9/26/2023,2019,"[0.72, 0.74, 0.91]",Liberty Mutual
2759,Model 29,Multi-Class,2,9/27/2023,1978,"[0.94, 0.82, 0.87]",Liberty Mutual
2760,Model 29,Multi-Class,2,9/28/2023,3311,"[0.85, 0.95, 0.73]",Liberty Mutual
2761,Model 29,Multi-Class,2,9/29/2023,2998,"[0.87, 0.71, 0.78]",Liberty Mutual
2762,Model 29,Multi-Class,2,9/30/2023,3901,"[0.92, 0.74, 0.77]",Liberty Mutual
2763,Model 29,Multi-Class,2,10/1/2023,3025,"[0.94, 0.8, 0.78]",Liberty Mutual
2764,Model 29,Multi-Class,2,10/2/2023,4464,"[0.82, 0.93, 0.83]",Liberty Mutual
2765,Model 29,Multi-Class,2,10/3/2023,3825,"[0.81, 0.91, 0.78]",Liberty Mutual
2766,Model 30,Multi-Class,1,4/20/2022,1433,"[0.76, 0.9, 0.8]",Nationwide
2767,Model 30,Multi-Class,1,4/21/2022,2736,"[0.95, 0.82, 0.93]",Nationwide
2768,Model 30,Multi-Class,1,4/22/2022,1351,"[0.73, 0.71, 0.88]",Nationwide
2769,Model 30,Multi-Class,1,4/23/2022,3533,"[0.84, 0.71, 0.79]",Nationwide
2770,Model 30,Multi-Class,1,4/24/2022,1011,"[0.71, 0.87, 0.84]",Nationwide
2771,Model 30,Multi-Class,1,4/25/2022,3516,"[0.84, 0.89, 0.83]",Nationwide
2772,Model 30,Multi-Class,1,4/26/2022,1728,"[0.79, 0.82, 0.94]",Nationwide
2773,Model 30,Multi-Class,1,4/27/2022,3102,"[0.8, 0.86, 0.72]",Nationwide
2774,Model 30,Multi-Class,1,4/28/2022,3631,"[0.74, 0.88, 0.9]",Nationwide
2775,Model 30,Multi-Class,1,4/29/2022,4965,"[0.79, 0.76, 0.85]",Nationwide
2776,Model 30,Multi-Class,1,4/30/2022,2305,"[0.84, 0.7, 0.72]",Nationwide
2777,Model 30,Multi-Class,1,5/1/2022,4963,"[0.88, 0.87, 0.85]",Nationwide
2778,Model 30,Multi-Class,1,5/2/2022,4740,"[0.8, 0.71, 0.91]",Nationwide
2779,Model 30,Multi-Class,1,5/3/2022,2153,"[0.81, 0.71, 0.92]",Nationwide
2780,Model 30,Multi-Class,1,5/4/2022,2174,"[0.76, 0.82, 0.82]",Nationwide
2781,Model 30,Multi-Class,1,5/5/2022,3478,"[0.75, 0.92, 0.8]",Nationwide
2782,Model 30,Multi-Class,1,5/6/2022,3257,"[0.83, 0.87, 0.85]",Nationwide
2783,Model 30,Multi-Class,1,5/7/2022,3236,"[0.84, 0.86, 0.93]",Nationwide
2784,Model 30,Multi-Class,1,5/8/2022,1100,"[0.71, 0.71, 0.94]",Nationwide
2785,Model 30,Multi-Class,1,5/9/2022,2269,"[0.92, 0.83, 0.74]",Nationwide
2786,Model 30,Multi-Class,1,5/10/2022,2196,"[0.94, 0.89, 0.79]",Nationwide
2787,Model 30,Multi-Class,1,5/11/2022,2430,"[0.82, 0.86, 0.75]",Nationwide
2788,Model 30,Multi-Class,1,5/12/2022,3090,"[0.93, 0.95, 0.94]",Nationwide
2789,Model 30,Multi-Class,1,5/13/2022,1123,"[0.86, 0.8, 0.94]",Nationwide
2790,Model 30,Multi-Class,1,5/14/2022,4047,"[0.92, 0.88, 0.95]",Nationwide
2791,Model 30,Multi-Class,1,5/15/2022,3473,"[0.81, 0.73, 0.8]",Nationwide
2792,Model 30,Multi-Class,1,5/16/2022,3583,"[0.86, 0.79, 0.83]",Nationwide
2793,Model 30,Multi-Class,1,5/17/2022,1516,"[0.87, 0.74, 0.89]",Nationwide
2794,Model 30,Multi-Class,1,5/18/2022,2031,"[0.92, 0.91, 0.92]",Nationwide
2795,Model 30,Multi-Class,1,5/19/2022,3264,"[0.84, 0.95, 0.87]",Nationwide
2796,Model 30,Multi-Class,1,5/20/2022,2331,"[0.75, 0.91, 0.87]",Nationwide
2797,Model 30,Multi-Class,1,5/21/2022,3857,"[0.93, 0.93, 0.79]",Nationwide
2798,Model 30,Multi-Class,1,5/22/2022,1453,"[0.73, 0.75, 0.8]",Nationwide
2799,Model 30,Multi-Class,1,5/23/2022,3675,"[0.93, 0.88, 0.89]",Nationwide
2800,Model 30,Multi-Class,1,5/24/2022,2534,"[0.74, 0.94, 0.79]",Nationwide
2801,Model 30,Multi-Class,1,5/25/2022,4385,"[0.79, 0.86, 0.95]",Nationwide
2802,Model 30,Multi-Class,1,5/26/2022,2588,"[0.81, 0.83, 0.81]",Nationwide
2803,Model 30,Multi-Class,1,5/27/2022,2364,"[0.8, 0.84, 0.88]",Nationwide
2804,Model 30,Multi-Class,1,5/28/2022,4204,"[0.78, 0.8, 0.72]",Nationwide
2805,Model 30,Multi-Class,1,5/29/2022,3770,"[0.78, 0.75, 0.91]",Nationwide
2806,Model 30,Multi-Class,1,5/30/2022,3972,"[0.74, 0.76, 0.74]",Nationwide
2807,Model 30,Multi-Class,1,5/31/2022,4842,"[0.84, 0.71, 0.72]",Nationwide
2808,Model 30,Multi-Class,1,6/1/2022,2612,"[0.89, 0.74, 0.94]",Nationwide
2809,Model 30,Multi-Class,1,6/2/2022,1307,"[0.7, 0.76, 0.77]",Nationwide
2810,Model 30,Multi-Class,1,6/3/2022,3085,"[0.7, 0.92, 0.79]",Nationwide
2811,Model 30,Multi-Class,1,6/4/2022,4189,"[0.8, 0.76, 0.77]",Nationwide
2812,Model 30,Multi-Class,1,6/5/2022,4993,"[0.94, 0.73, 0.75]",Nationwide
2813,Model 30,Multi-Class,1,6/6/2022,1110,"[0.94, 0.88, 0.86]",Nationwide
2814,Model 30,Multi-Class,1,6/7/2022,3051,"[0.95, 0.8, 0.9]",Nationwide
2815,Model 30,Multi-Class,1,6/8/2022,1023,"[0.76, 0.92, 0.87]",Nationwide
2816,Model 30,Multi-Class,1,6/9/2022,1215,"[0.77, 0.94, 0.87]",Nationwide
2817,Model 30,Multi-Class,1,6/10/2022,2160,"[0.74, 0.91, 0.73]",Nationwide
2818,Model 30,Multi-Class,1,6/11/2022,4543,"[0.88, 0.77, 0.81]",Nationwide
2819,Model 30,Multi-Class,1,6/12/2022,3227,"[0.79, 0.86, 0.8]",Nationwide
2820,Model 30,Multi-Class,1,6/13/2022,3077,"[0.84, 0.93, 0.92]",Nationwide
2821,Model 30,Multi-Class,1,6/14/2022,4328,"[0.88, 0.77, 0.74]",Nationwide
2822,Model 30,Multi-Class,1,6/15/2022,1181,"[0.74, 0.94, 0.8]",Nationwide
2823,Model 30,Multi-Class,1,6/16/2022,3246,"[0.79, 0.71, 0.73]",Nationwide
2824,Model 30,Multi-Class,1,6/17/2022,3390,"[0.84, 0.72, 0.91]",Nationwide
2825,Model 30,Multi-Class,1,6/18/2022,2868,"[0.86, 0.88, 0.89]",Nationwide
2826,Model 30,Multi-Class,1,6/19/2022,3977,"[0.93, 0.87, 0.76]",Nationwide
2827,Model 30,Multi-Class,1,6/20/2022,2446,"[0.94, 0.71, 0.9]",Nationwide
2828,Model 30,Multi-Class,1,6/21/2022,1313,"[0.95, 0.8, 0.86]",Nationwide
2829,Model 30,Multi-Class,1,6/22/2022,2908,"[0.82, 0.74, 0.86]",Nationwide
2830,Model 30,Multi-Class,1,6/23/2022,2893,"[0.87, 0.89, 0.85]",Nationwide
2831,Model 30,Multi-Class,1,6/24/2022,4898,"[0.82, 0.76, 0.93]",Nationwide
2832,Model 30,Multi-Class,1,6/25/2022,1753,"[0.91, 0.85, 0.81]",Nationwide
2833,Model 30,Multi-Class,1,6/26/2022,2110,"[0.92, 0.87, 0.74]",Nationwide
2834,Model 31,Regression,3,5/24/2021,2274,1.63,State Farm
2835,Model 31,Regression,3,5/25/2021,4381,0.48,State Farm
2836,Model 31,Regression,3,5/26/2021,1518,2.13,State Farm
2837,Model 31,Regression,3,5/27/2021,2532,0.34,State Farm
2838,Model 31,Regression,3,5/28/2021,3994,1.58,State Farm
2839,Model 31,Regression,3,5/29/2021,1493,2.6,State Farm
2840,Model 31,Regression,3,5/30/2021,3392,1.18,State Farm
2841,Model 31,Regression,3,5/31/2021,1788,2.01,State Farm
2842,Model 31,Regression,3,6/1/2021,2602,3.83,State Farm
2843,Model 31,Regression,3,6/2/2021,4043,0.91,State Farm
2844,Model 31,Regression,3,6/3/2021,2750,0.23,State Farm
2845,Model 31,Regression,3,6/4/2021,2612,3.84,State Farm
2846,Model 31,Regression,3,6/5/2021,3644,0.7,State Farm
2847,Model 31,Regression,3,6/6/2021,1037,3.11,State Farm
2848,Model 31,Regression,3,6/7/2021,3269,1.05,State Farm
2849,Model 31,Regression,3,6/8/2021,4931,1.52,State Farm
2850,Model 31,Regression,3,6/9/2021,2198,4.55,State Farm
2851,Model 31,Regression,3,6/10/2021,4087,2.47,State Farm
2852,Model 31,Regression,3,6/11/2021,2160,2.6,State Farm
2853,Model 31,Regression,3,6/12/2021,4691,0.25,State Farm
2854,Model 31,Regression,3,6/13/2021,1257,3.1,State Farm
2855,Model 31,Regression,3,6/14/2021,2119,2.63,State Farm
2856,Model 31,Regression,3,6/15/2021,2487,4.75,State Farm
2857,Model 31,Regression,3,6/16/2021,3945,1.36,State Farm
2858,Model 31,Regression,3,6/17/2021,2079,0.16,State Farm
2859,Model 31,Regression,3,6/18/2021,3579,3.3,State Farm
2860,Model 31,Regression,3,6/19/2021,2297,2.22,State Farm
2861,Model 31,Regression,3,6/20/2021,3607,0.87,State Farm
2862,Model 31,Regression,3,6/21/2021,3169,0.92,State Farm
2863,Model 31,Regression,3,6/22/2021,2360,0.9,State Farm
2864,Model 31,Regression,3,6/23/2021,1878,3.51,State Farm
2865,Model 31,Regression,3,6/24/2021,4475,4.7,State Farm
2866,Model 31,Regression,3,6/25/2021,1314,4.31,State Farm
2867,Model 31,Regression,3,6/26/2021,3407,0.86,State Farm
2868,Model 31,Regression,3,6/27/2021,3689,3.4,State Farm
2869,Model 31,Regression,3,6/28/2021,2381,2.81,State Farm
2870,Model 31,Regression,3,6/29/2021,3963,4.14,State Farm
2871,Model 31,Regression,3,6/30/2021,4902,1.16,State Farm
2872,Model 31,Regression,3,7/1/2021,3578,4.64,State Farm
2873,Model 31,Regression,3,7/2/2021,2371,0.85,State Farm
2874,Model 31,Regression,3,7/3/2021,3095,2.62,State Farm
2875,Model 31,Regression,3,7/4/2021,4456,4.06,State Farm
2876,Model 31,Regression,3,7/5/2021,4048,0.95,State Farm
2877,Model 31,Regression,3,7/6/2021,4166,2.86,State Farm
2878,Model 31,Regression,3,7/7/2021,2775,4.48,State Farm
2879,Model 31,Regression,3,7/8/2021,3473,4.89,State Farm
2880,Model 31,Regression,3,7/9/2021,2317,2.79,State Farm
2881,Model 31,Regression,3,7/10/2021,4582,4.89,State Farm
2882,Model 31,Regression,3,7/11/2021,3223,2.76,State Farm
2883,Model 31,Regression,3,7/12/2021,3784,1.51,State Farm
2884,Model 31,Regression,3,7/13/2021,2333,2.48,State Farm
2885,Model 31,Regression,3,7/14/2021,4546,2.97,State Farm
2886,Model 31,Regression,3,7/15/2021,2679,3.85,State Farm
2887,Model 31,Regression,3,7/16/2021,3679,0.45,State Farm
2888,Model 31,Regression,3,7/17/2021,3959,4.47,State Farm
2889,Model 31,Regression,3,7/18/2021,1357,3.1,State Farm
2890,Model 31,Regression,3,7/19/2021,4810,3.95,State Farm
2891,Model 31,Regression,3,7/20/2021,3955,2.53,State Farm
2892,Model 31,Regression,3,7/21/2021,3225,1.98,State Farm
2893,Model 31,Regression,3,7/22/2021,3184,1.37,State Farm
2894,Model 31,Regression,3,7/23/2021,4222,1.25,State Farm
2895,Model 31,Regression,3,7/24/2021,1494,0.4,State Farm
2896,Model 31,Regression,3,7/25/2021,1414,3.64,State Farm
2897,Model 31,Regression,3,7/26/2021,2657,3.9,State Farm
2898,Model 32,Regression,3,1/6/2023,2252,0.36,State Farm
2899,Model 32,Regression,3,1/7/2023,4622,0.54,State Farm
2900,Model 32,Regression,3,1/8/2023,1817,1.82,State Farm
2901,Model 32,Regression,3,1/9/2023,3609,1.63,State Farm
2902,Model 32,Regression,3,1/10/2023,3285,0.65,State Farm
2903,Model 32,Regression,3,1/11/2023,1690,3.18,State Farm
2904,Model 32,Regression,3,1/12/2023,4074,2.02,State Farm
2905,Model 32,Regression,3,1/13/2023,1048,0.5,State Farm
2906,Model 32,Regression,3,1/14/2023,3892,2.31,State Farm
2907,Model 32,Regression,3,1/15/2023,4035,2.12,State Farm
2908,Model 32,Regression,3,1/16/2023,1603,0.74,State Farm
2909,Model 32,Regression,3,1/17/2023,3134,0.84,State Farm
2910,Model 32,Regression,3,1/18/2023,4368,3.16,State Farm
2911,Model 32,Regression,3,1/19/2023,3663,3.38,State Farm
2912,Model 32,Regression,3,1/20/2023,3602,4.95,State Farm
2913,Model 32,Regression,3,1/21/2023,3101,1.54,State Farm
2914,Model 32,Regression,3,1/22/2023,3251,1.1,State Farm
2915,Model 32,Regression,3,1/23/2023,1292,2.74,State Farm
2916,Model 32,Regression,3,1/24/2023,4722,0.49,State Farm
2917,Model 32,Regression,3,1/25/2023,3155,3.19,State Farm
2918,Model 32,Regression,3,1/26/2023,1728,4.88,State Farm
2919,Model 32,Regression,3,1/27/2023,1971,1.34,State Farm
2920,Model 32,Regression,3,1/28/2023,1565,3.73,State Farm
2921,Model 32,Regression,3,1/29/2023,2161,2.86,State Farm
2922,Model 32,Regression,3,1/30/2023,4119,3.26,State Farm
2923,Model 32,Regression,3,1/31/2023,4449,4.72,State Farm
2924,Model 32,Regression,3,2/1/2023,2823,0.46,State Farm
2925,Model 32,Regression,3,2/2/2023,4336,1.55,State Farm
2926,Model 32,Regression,3,2/3/2023,4260,2.88,State Farm
2927,Model 32,Regression,3,2/4/2023,1673,3.7,State Farm
2928,Model 32,Regression,3,2/5/2023,4713,4.47,State Farm
2929,Model 32,Regression,3,2/6/2023,4364,1.96,State Farm
2930,Model 32,Regression,3,2/7/2023,1922,1.62,State Farm
2931,Model 32,Regression,3,2/8/2023,4180,1.17,State Farm
2932,Model 32,Regression,3,2/9/2023,4860,3.07,State Farm
2933,Model 32,Regression,3,2/10/2023,3000,2.99,State Farm
2934,Model 32,Regression,3,2/11/2023,1954,3.48,State Farm
2935,Model 32,Regression,3,2/12/2023,3574,3.75,State Farm
2936,Model 32,Regression,3,2/13/2023,2549,0.73,State Farm
2937,Model 32,Regression,3,2/14/2023,3892,2.34,State Farm
2938,Model 32,Regression,3,2/15/2023,4814,0.34,State Farm
2939,Model 32,Regression,3,2/16/2023,4129,0.54,State Farm
2940,Model 32,Regression,3,2/17/2023,3131,2.93,State Farm
2941,Model 32,Regression,3,2/18/2023,1740,1.62,State Farm
2942,Model 32,Regression,3,2/19/2023,3593,2.29,State Farm
2943,Model 32,Regression,3,2/20/2023,2076,2.78,State Farm
2944,Model 32,Regression,3,2/21/2023,4994,0.68,State Farm
2945,Model 33,Regression,1,5/4/2022,4178,0.64,State Farm
2946,Model 33,Regression,2,5/4/2022,1421,0.69,State Farm
2947,Model 33,Regression,3,5/4/2022,2847,2.62,State Farm
2948,Model 33,Regression,1,5/5/2022,1036,3.94,State Farm
2949,Model 33,Regression,2,5/5/2022,4987,1.41,State Farm
2950,Model 33,Regression,3,5/5/2022,2580,4.74,State Farm
2951,Model 33,Regression,1,5/6/2022,1300,1.37,State Farm
2952,Model 33,Regression,2,5/6/2022,2213,2.41,State Farm
2953,Model 33,Regression,3,5/6/2022,1429,2.6,State Farm
2954,Model 33,Regression,1,5/7/2022,3669,0.06,State Farm
2955,Model 33,Regression,2,5/7/2022,4618,4.72,State Farm
2956,Model 33,Regression,3,5/7/2022,4640,3.86,State Farm
2957,Model 33,Regression,1,5/8/2022,2145,2.32,State Farm
2958,Model 33,Regression,2,5/8/2022,1557,2.24,State Farm
2959,Model 33,Regression,3,5/8/2022,2577,0.08,State Farm
2960,Model 33,Regression,1,5/9/2022,2894,4.79,State Farm
2961,Model 33,Regression,2,5/9/2022,1554,3.35,State Farm
2962,Model 33,Regression,3,5/9/2022,4681,4.07,State Farm
2963,Model 33,Regression,1,5/10/2022,4538,2.17,State Farm
2964,Model 33,Regression,2,5/10/2022,4148,0.24,State Farm
2965,Model 33,Regression,3,5/10/2022,3237,3.61,State Farm
2966,Model 33,Regression,1,5/11/2022,3793,4.74,State Farm
2967,Model 33,Regression,2,5/11/2022,3883,3.38,State Farm
2968,Model 33,Regression,3,5/11/2022,4137,4.26,State Farm
2969,Model 33,Regression,1,5/12/2022,4020,3.41,State Farm
2970,Model 33,Regression,2,5/12/2022,1027,0.66,State Farm
2971,Model 33,Regression,3,5/12/2022,4312,4.46,State Farm
2972,Model 33,Regression,1,5/13/2022,1991,1.39,State Farm
2973,Model 33,Regression,2,5/13/2022,1926,4.34,State Farm
2974,Model 33,Regression,3,5/13/2022,4994,4.29,State Farm
2975,Model 33,Regression,1,5/14/2022,3671,1.42,State Farm
2976,Model 33,Regression,2,5/14/2022,1697,2.12,State Farm
2977,Model 33,Regression,3,5/14/2022,1335,1.59,State Farm
2978,Model 33,Regression,1,5/15/2022,2274,4.01,State Farm
2979,Model 33,Regression,2,5/15/2022,4113,3.02,State Farm
2980,Model 33,Regression,3,5/15/2022,3946,0.59,State Farm
2981,Model 33,Regression,1,5/16/2022,3187,2.89,State Farm
2982,Model 33,Regression,2,5/16/2022,2155,0.34,State Farm
2983,Model 33,Regression,3,5/16/2022,1560,1.76,State Farm
2984,Model 33,Regression,1,5/17/2022,3031,2.27,State Farm
2985,Model 33,Regression,2,5/17/2022,4421,1.8,State Farm
2986,Model 33,Regression,3,5/17/2022,3024,1.65,State Farm
2987,Model 33,Regression,1,5/18/2022,4742,1.03,State Farm
2988,Model 33,Regression,2,5/18/2022,3393,0.51,State Farm
2989,Model 33,Regression,3,5/18/2022,4879,0.65,State Farm
2990,Model 33,Regression,1,5/19/2022,2880,2.58,State Farm
2991,Model 33,Regression,2,5/19/2022,2458,3.59,State Farm
2992,Model 33,Regression,3,5/19/2022,3364,2.41,State Farm
2993,Model 33,Regression,1,5/20/2022,1556,2.44,State Farm
2994,Model 33,Regression,2,5/20/2022,2947,2.08,State Farm
2995,Model 33,Regression,3,5/20/2022,2672,2.73,State Farm
2996,Model 33,Regression,1,5/21/2022,2963,1.58,State Farm
2997,Model 33,Regression,2,5/21/2022,4737,2.45,State Farm
2998,Model 33,Regression,3,5/21/2022,1757,4.18,State Farm
2999,Model 33,Regression,1,5/22/2022,3270,0.95,State Farm
3000,Model 33,Regression,2,5/22/2022,4302,2.05,State Farm
3001,Model 33,Regression,3,5/22/2022,2063,3.98,State Farm
3002,Model 33,Regression,1,5/23/2022,1047,0.68,State Farm
3003,Model 33,Regression,2,5/23/2022,3564,4.94,State Farm
3004,Model 33,Regression,3,5/23/2022,2973,2.73,State Farm
3005,Model 33,Regression,1,5/24/2022,2879,0.62,State Farm
3006,Model 33,Regression,2,5/24/2022,3195,1.45,State Farm
3007,Model 33,Regression,3,5/24/2022,1729,0.91,State Farm
3008,Model 33,Regression,1,5/25/2022,4068,1.07,State Farm
3009,Model 33,Regression,2,5/25/2022,1882,3.11,State Farm
3010,Model 33,Regression,3,5/25/2022,4628,3.87,State Farm
3011,Model 33,Regression,1,5/26/2022,2260,1.48,State Farm
3012,Model 33,Regression,2,5/26/2022,1342,2.72,State Farm
3013,Model 33,Regression,3,5/26/2022,3859,1.05,State Farm
3014,Model 33,Regression,1,5/27/2022,1938,0.35,State Farm
3015,Model 33,Regression,2,5/27/2022,1669,0.66,State Farm
3016,Model 33,Regression,3,5/27/2022,1951,2.4,State Farm
3017,Model 33,Regression,1,5/28/2022,1766,3.86,State Farm
3018,Model 33,Regression,2,5/28/2022,4084,3.64,State Farm
3019,Model 33,Regression,3,5/28/2022,3804,0.53,State Farm
3020,Model 33,Regression,1,5/29/2022,4279,1.69,State Farm
3021,Model 33,Regression,2,5/29/2022,3999,3.3,State Farm
3022,Model 33,Regression,3,5/29/2022,4059,2.04,State Farm
3023,Model 33,Regression,1,5/30/2022,1597,1.34,State Farm
3024,Model 33,Regression,2,5/30/2022,4221,0.54,State Farm
3025,Model 33,Regression,3,5/30/2022,3734,3.14,State Farm
3026,Model 33,Regression,1,5/31/2022,3871,2.77,State Farm
3027,Model 33,Regression,2,5/31/2022,3339,0.81,State Farm
3028,Model 33,Regression,3,5/31/2022,2343,3.03,State Farm
3029,Model 33,Regression,1,6/1/2022,3220,4.51,State Farm
3030,Model 33,Regression,2,6/1/2022,3987,2.37,State Farm
3031,Model 33,Regression,3,6/1/2022,1081,2.99,State Farm
3032,Model 33,Regression,1,6/2/2022,3517,4.95,State Farm
3033,Model 33,Regression,2,6/2/2022,1821,4.05,State Farm
3034,Model 33,Regression,3,6/2/2022,3648,4.79,State Farm
3035,Model 33,Regression,1,6/3/2022,1686,2.92,State Farm
3036,Model 33,Regression,2,6/3/2022,4617,1.3,State Farm
3037,Model 33,Regression,3,6/3/2022,3420,0.05,State Farm
